,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,PERIOD,EPOCH,AGE / STAGE,Age (Ma),87Sr/86Sr mean,87Sr/8Sr min,87sr/86Sr max,Half-width interval,rate of change,extrapolated
,,Silurian ,Wenlock,"Homerian, base = 430.6",430.60,0.708395,0.708383,0.708403,10,50,
,,Silurian ,Wenlock,Sheinwoodian,430.65,0.708391,0.708379,0.708401,11,54,
,,Silurian ,Wenlock,Sheinwoodian,430.70,0.708388,0.708376,0.708398,11,56,
,,Silurian ,Wenlock,Sheinwoodian,430.75,0.708384,0.708372,0.708394,11,57,
,,Silurian ,Wenlock,Sheinwoodian,430.80,0.708381,0.708368,0.708391,11,57,
,,Silurian ,Wenlock,Sheinwoodian,430.85,0.708378,0.708365,0.708389,12,56,
,,Silurian ,Wenlock,Sheinwoodian,430.90,0.708374,0.708362,0.708387,12,53,
,,Silurian ,Wenlock,Sheinwoodian,430.95,0.708373,0.708360,0.708385,13,49,
,,Silurian ,Wenlock,Sheinwoodian,431.00,0.708371,0.708358,0.708384,13,44,
,,Silurian ,Wenlock,Sheinwoodian,431.05,0.708369,0.708356,0.708382,13,39,
,,Silurian ,Wenlock,Sheinwoodian,431.10,0.708367,0.708354,0.708381,14,34,
,,Silurian ,Wenlock,Sheinwoodian,431.15,0.708366,0.708352,0.708380,14,31,
,,Silurian ,Wenlock,Sheinwoodian,431.20,0.708364,0.708351,0.708378,14,28,
,,Silurian ,Wenlock,Sheinwoodian,431.25,0.708363,0.708350,0.708377,14,25,
,,Silurian ,Wenlock,Sheinwoodian,431.30,0.708362,0.708349,0.708376,14,23,
,,Silurian ,Wenlock,Sheinwoodian,431.35,0.708361,0.708348,0.708375,13,21,
,,Silurian ,Wenlock,Sheinwoodian,431.40,0.708360,0.708347,0.708373,13,19,
,,Silurian ,Wenlock,Sheinwoodian,431.45,0.708359,0.708346,0.708372,13,17,
,,Silurian ,Wenlock,Sheinwoodian,431.50,0.708359,0.708346,0.708371,13,15,
,,Silurian ,Wenlock,Sheinwoodian,431.55,0.708358,0.708345,0.708371,13,13,
,,Silurian ,Wenlock,Sheinwoodian,431.60,0.708357,0.708346,0.708369,12,12,
,,Silurian ,Wenlock,Sheinwoodian,431.65,0.708357,0.708345,0.708369,12,11,
,,Silurian ,Wenlock,Sheinwoodian,431.70,0.708357,0.708345,0.708368,11,9,
,,Silurian ,Wenlock,Sheinwoodian,431.75,0.708356,0.708345,0.708368,11,8,
,,Silurian ,Wenlock,Sheinwoodian,431.80,0.708356,0.708345,0.708367,11,7,
,,Silurian ,Wenlock,Sheinwoodian,431.85,0.708355,0.708344,0.708366,11,6,
,,Silurian ,Wenlock,Sheinwoodian,431.90,0.708355,0.708344,0.708366,11,5,
,,Silurian ,Wenlock,Sheinwoodian,431.95,0.708355,0.708344,0.708366,11,4,
,,Silurian ,Wenlock,Sheinwoodian,432.00,0.708355,0.708344,0.708366,11,4,
,,Silurian ,Wenlock,Sheinwoodian,432.05,0.708355,0.708344,0.708366,11,3,
,,Silurian ,Wenlock,Sheinwoodian,432.10,0.708355,0.708344,0.708366,11,3,
,,Silurian ,Wenlock,Sheinwoodian,432.15,0.708355,0.708344,0.708365,11,3,
,,Silurian ,Wenlock,Sheinwoodian,432.20,0.708355,0.708344,0.708365,10,4,
,,Silurian ,Wenlock,Sheinwoodian,432.25,0.708354,0.708344,0.708365,10,5,
,,Silurian ,Wenlock,Sheinwoodian,432.30,0.708354,0.708344,0.708364,10,7,
,,Silurian ,Wenlock,Sheinwoodian,432.35,0.708354,0.708344,0.708364,10,8,
,,Silurian ,Wenlock,Sheinwoodian,432.40,0.708353,0.708343,0.708363,10,9,
,,Silurian ,Wenlock,Sheinwoodian,432.45,0.708353,0.708343,0.708362,10,10,
,,Silurian ,Wenlock,Sheinwoodian,432.50,0.708352,0.708342,0.708361,9,11,
,,Silurian ,Wenlock,Sheinwoodian,432.55,0.708351,0.708342,0.708360,9,11,
,,Silurian ,Wenlock,Sheinwoodian,432.60,0.708351,0.708342,0.708359,9,11,
,,Silurian ,Wenlock,Sheinwoodian,432.65,0.708350,0.708341,0.708359,9,11,
,,Silurian ,Wenlock,Sheinwoodian,432.70,0.708350,0.708341,0.708358,8,11,
,,Silurian ,Wenlock,Sheinwoodian,432.75,0.708349,0.708341,0.708357,8,10,
,,Silurian ,Wenlock,Sheinwoodian,432.80,0.708349,0.708340,0.708357,8,10,
,,Silurian ,Wenlock,Sheinwoodian,432.85,0.708348,0.708340,0.708357,8,9,
,,Silurian ,Wenlock,"Sheinwoodian, base = 432.9",432.90,0.708348,0.708339,0.708356,8,9,
,,Silurian ,Llandovery,Telychian,432.95,0.708347,0.708339,0.708356,8,9,
,,Silurian ,Llandovery,Telychian,433.00,0.708347,0.708338,0.708355,9,9,
,,Silurian ,Llandovery,Telychian,433.05,0.708346,0.708338,0.708355,9,9,
,,Silurian ,Llandovery,Telychian,433.10,0.708346,0.708337,0.708355,9,9,
,,Silurian ,Llandovery,Telychian,433.15,0.708346,0.708337,0.708354,9,8,
,,Silurian ,Llandovery,Telychian,433.20,0.708345,0.708336,0.708354,9,8,
,,Silurian ,Llandovery,Telychian,433.25,0.708345,0.708336,0.708354,9,8,
,,Silurian ,Llandovery,Telychian,433.30,0.708344,0.708335,0.708354,9,8,
,,Silurian ,Llandovery,Telychian,433.35,0.708344,0.708335,0.708353,9,8,
,,Silurian ,Llandovery,Telychian,433.40,0.708343,0.708334,0.708353,9,8,
,,Silurian ,Llandovery,Telychian,433.45,0.708343,0.708333,0.708353,10,8,
,,Silurian ,Llandovery,Telychian,433.50,0.708343,0.708333,0.708352,10,8,
,,Silurian ,Llandovery,Telychian,433.55,0.708342,0.708332,0.708352,10,7,
,,Silurian ,Llandovery,Telychian,433.60,0.708342,0.708332,0.708352,10,7,
,,Silurian ,Llandovery,Telychian,433.65,0.708342,0.708331,0.708352,10,7,
,,Silurian ,Llandovery,Telychian,433.70,0.708341,0.708331,0.708352,11,7,
,,Silurian ,Llandovery,Telychian,433.75,0.708341,0.708330,0.708352,11,6,
,,Silurian ,Llandovery,Telychian,433.80,0.708341,0.708330,0.708352,11,6,
,,Silurian ,Llandovery,Telychian,433.85,0.708340,0.708329,0.708351,11,6,
,,Silurian ,Llandovery,Telychian,433.90,0.708340,0.708329,0.708351,11,6,
,,Silurian ,Llandovery,Telychian,433.95,0.708340,0.708329,0.708351,11,5,
,,Silurian ,Llandovery,Telychian,434.00,0.708340,0.708328,0.708351,11,5,
,,Silurian ,Llandovery,Telychian,434.05,0.708339,0.708328,0.708351,11,5,
,,Silurian ,Llandovery,Telychian,434.10,0.708339,0.708328,0.708351,11,5,
,,Silurian ,Llandovery,Telychian,434.15,0.708339,0.708327,0.708350,12,5,
,,Silurian ,Llandovery,Telychian,434.20,0.708339,0.708327,0.708350,12,4,
,,Silurian ,Llandovery,Telychian,434.25,0.708338,0.708327,0.708350,12,4,
,,Silurian ,Llandovery,Telychian,434.30,0.708338,0.708326,0.708350,12,4,
,,Silurian ,Llandovery,Telychian,434.35,0.708338,0.708326,0.708350,12,4,
,,Silurian ,Llandovery,Telychian,434.40,0.708338,0.708326,0.708350,12,4,
,,Silurian ,Llandovery,Telychian,434.45,0.708338,0.708326,0.708349,12,4,
,,Silurian ,Llandovery,Telychian,434.50,0.708337,0.708326,0.708349,12,4,
,,Silurian ,Llandovery,Telychian,434.55,0.708337,0.708326,0.708349,12,4,
,,Silurian ,Llandovery,Telychian,434.60,0.708337,0.708325,0.708349,12,4,
,,Silurian ,Llandovery,Telychian,434.65,0.708337,0.708325,0.708349,12,4,
,,Silurian ,Llandovery,Telychian,434.70,0.708337,0.708325,0.708349,12,3,
,,Silurian ,Llandovery,Telychian,434.75,0.708337,0.708325,0.708349,12,3,
,,Silurian ,Llandovery,Telychian,434.80,0.708336,0.708324,0.708348,12,3,
,,Silurian ,Llandovery,Telychian,434.85,0.708336,0.708324,0.708348,12,3,
,,Silurian ,Llandovery,Telychian,434.90,0.708336,0.708324,0.708348,12,3,
,,Silurian ,Llandovery,Telychian,434.95,0.708336,0.708324,0.708348,12,3,
,,Silurian ,Llandovery,Telychian,435.00,0.708336,0.708324,0.708348,12,3,
,,Silurian ,Llandovery,Telychian,435.05,0.708336,0.708324,0.708348,12,4,
,,Silurian ,Llandovery,Telychian,435.10,0.708335,0.708324,0.708347,12,4,
,,Silurian ,Llandovery,Telychian,435.15,0.708335,0.708323,0.708347,12,4,
,,Silurian ,Llandovery,Telychian,435.20,0.708335,0.708323,0.708347,12,4,
,,Silurian ,Llandovery,Telychian,435.25,0.708335,0.708323,0.708347,12,5,
,,Silurian ,Llandovery,Telychian,435.30,0.708335,0.708323,0.708346,12,5,
,,Silurian ,Llandovery,Telychian,435.35,0.708334,0.708323,0.708346,12,5,
,,Silurian ,Llandovery,Telychian,435.40,0.708334,0.708322,0.708346,12,6,
,,Silurian ,Llandovery,Telychian,435.45,0.708334,0.708322,0.708346,12,6,
,,Silurian ,Llandovery,Telychian,435.50,0.708333,0.708322,0.708345,12,7,
,,Silurian ,Llandovery,Telychian,435.55,0.708333,0.708321,0.708345,12,7,
,,Silurian ,Llandovery,Telychian,435.60,0.708333,0.708321,0.708344,12,8,
,,Silurian ,Llandovery,Telychian,435.65,0.708332,0.708320,0.708344,12,9,
,,Silurian ,Llandovery,Telychian,435.70,0.708332,0.708320,0.708343,12,10,
,,Silurian ,Llandovery,Telychian,435.75,0.708331,0.708320,0.708343,12,10,
,,Silurian ,Llandovery,Telychian,435.80,0.708331,0.708319,0.708342,12,11,
,,Silurian ,Llandovery,Telychian,435.85,0.708330,0.708318,0.708342,12,12,
,,Silurian ,Llandovery,Telychian,435.90,0.708329,0.708318,0.708341,12,13,
,,Silurian ,Llandovery,Telychian,435.95,0.708329,0.708317,0.708340,12,14,
,,Silurian ,Llandovery,Telychian,436.00,0.708328,0.708316,0.708340,12,15,
,,Silurian ,Llandovery,Telychian,436.05,0.708327,0.708316,0.708339,12,16,
,,Silurian ,Llandovery,Telychian,436.10,0.708326,0.708315,0.708338,12,17,
,,Silurian ,Llandovery,Telychian,436.15,0.708325,0.708314,0.708337,12,18,
,,Silurian ,Llandovery,Telychian,436.20,0.708325,0.708313,0.708336,11,19,
,,Silurian ,Llandovery,Telychian,436.25,0.708323,0.708312,0.708335,11,20,
,,Silurian ,Llandovery,Telychian,436.30,0.708322,0.708311,0.708334,11,21,
,,Silurian ,Llandovery,Telychian,436.35,0.708321,0.708310,0.708333,11,22,
,,Silurian ,Llandovery,Telychian,436.40,0.708320,0.708309,0.708332,11,23,
,,Silurian ,Llandovery,Telychian,436.45,0.708319,0.708307,0.708330,11,25,
,,Silurian ,Llandovery,Telychian,436.50,0.708318,0.708306,0.708329,11,27,
,,Silurian ,Llandovery,Telychian,436.55,0.708316,0.708305,0.708328,11,28,
,,Silurian ,Llandovery,Telychian,436.60,0.708315,0.708304,0.708327,11,30,
,,Silurian ,Llandovery,Telychian,436.65,0.708313,0.708302,0.708325,11,31,
,,Silurian ,Llandovery,Telychian,436.70,0.708312,0.708300,0.708323,11,33,
,,Silurian ,Llandovery,Telychian,436.75,0.708310,0.708298,0.708321,11,34,
,,Silurian ,Llandovery,Telychian,436.80,0.708308,0.708297,0.708319,11,36,
,,Silurian ,Llandovery,Telychian,436.85,0.708306,0.708295,0.708317,11,38,
,,Silurian ,Llandovery,Telychian,436.90,0.708304,0.708293,0.708315,11,39,
,,Silurian ,Llandovery,Telychian,436.95,0.708302,0.708291,0.708313,11,40,
,,Silurian ,Llandovery,Telychian,437.00,0.708300,0.708289,0.708311,11,41,
,,Silurian ,Llandovery,Telychian,437.05,0.708298,0.708287,0.708309,11,43,
,,Silurian ,Llandovery,Telychian,437.10,0.708296,0.708285,0.708307,11,45,
,,Silurian ,Llandovery,Telychian,437.15,0.708294,0.708283,0.708304,11,47,
,,Silurian ,Llandovery,Telychian,437.20,0.708291,0.708280,0.708302,11,49,
,,Silurian ,Llandovery,Telychian,437.25,0.708289,0.708278,0.708299,11,51,
,,Silurian ,Llandovery,Telychian,437.30,0.708286,0.708275,0.708297,11,54,
,,Silurian ,Llandovery,Telychian,437.35,0.708283,0.708273,0.708294,11,56,
,,Silurian ,Llandovery,Telychian,437.40,0.708280,0.708270,0.708291,11,59,
,,Silurian ,Llandovery,Telychian,437.45,0.708277,0.708267,0.708288,10,61,
,,Silurian ,Llandovery,Telychian,437.50,0.708274,0.708264,0.708284,10,64,
,,Silurian ,Llandovery,Telychian,437.55,0.708271,0.708260,0.708281,10,67,
,,Silurian ,Llandovery,Telychian,437.60,0.708267,0.708257,0.708277,10,69,
,,Silurian ,Llandovery,Telychian,437.65,0.708263,0.708253,0.708273,10,72,
,,Silurian ,Llandovery,Telychian,437.70,0.708260,0.708250,0.708270,10,75,
,,Silurian ,Llandovery,Telychian,437.75,0.708256,0.708246,0.708266,10,77,
,,Silurian ,Llandovery,Telychian,437.80,0.708252,0.708242,0.708262,10,79,
,,Silurian ,Llandovery,Telychian,437.85,0.708248,0.708238,0.708257,9,81,
,,Silurian ,Llandovery,Telychian,437.90,0.708244,0.708234,0.708253,9,83,
,,Silurian ,Llandovery,Telychian,437.95,0.708239,0.708230,0.708249,9,85,
,,Silurian ,Llandovery,Telychian,438.00,0.708235,0.708226,0.708244,9,87,
,,Silurian ,Llandovery,Telychian,438.05,0.708230,0.708221,0.708240,9,87,
,,Silurian ,Llandovery,Telychian,438.10,0.708226,0.708217,0.708235,9,87,
,,Silurian ,Llandovery,Telychian,438.15,0.708221,0.708213,0.708230,9,87,
,,Silurian ,Llandovery,Telychian,438.20,0.708217,0.708208,0.708226,9,87,
,,Silurian ,Llandovery,Telychian,438.25,0.708212,0.708203,0.708221,9,87,
,,Silurian ,Llandovery,Telychian,438.30,0.708208,0.708200,0.708217,9,87,
,,Silurian ,Llandovery,Telychian,438.35,0.708204,0.708196,0.708213,9,87,
,,Silurian ,Llandovery,Telychian,438.40,0.708200,0.708192,0.708209,9,88,
,,Silurian ,Llandovery,Telychian,438.45,0.708196,0.708187,0.708204,9,88,
,,Silurian ,Llandovery,Telychian,438.50,0.708191,0.708183,0.708200,9,89,
,,Silurian ,Llandovery,Telychian,438.55,0.708187,0.708178,0.708195,9,90,
,,Silurian ,Llandovery,"Telychian, base = 438.60",438.60,0.708182,0.708174,0.708191,9,91,
,,Silurian ,Llandovery,Aeronian,438.65,0.708177,0.708169,0.708186,9,91,
,,Silurian ,Llandovery,Aeronian,438.70,0.708173,0.708164,0.708181,9,92,
,,Silurian ,Llandovery,Aeronian,438.75,0.708168,0.708159,0.708177,9,91,
,,Silurian ,Llandovery,Aeronian,438.80,0.708163,0.708155,0.708172,9,91,
,,Silurian ,Llandovery,Aeronian,438.85,0.708159,0.708150,0.708168,9,90,
,,Silurian ,Llandovery,Aeronian,438.90,0.708154,0.708146,0.708163,9,89,
,,Silurian ,Llandovery,Aeronian,438.95,0.708150,0.708141,0.708159,9,87,
,,Silurian ,Llandovery,Aeronian,439.00,0.708146,0.708137,0.708155,9,85,
,,Silurian ,Llandovery,Aeronian,439.05,0.708142,0.708133,0.708150,9,84,
,,Silurian ,Llandovery,Aeronian,439.10,0.708137,0.708129,0.708146,9,82,
,,Silurian ,Llandovery,Aeronian,439.15,0.708133,0.708124,0.708142,9,80,
,,Silurian ,Llandovery,Aeronian,439.20,0.708130,0.708121,0.708139,9,78,
,,Silurian ,Llandovery,Aeronian,439.25,0.708126,0.708117,0.708135,9,76,
,,Silurian ,Llandovery,Aeronian,439.30,0.708122,0.708113,0.708131,9,74,
,,Silurian ,Llandovery,Aeronian,439.35,0.708119,0.708110,0.708128,9,73,
,,Silurian ,Llandovery,Aeronian,439.40,0.708115,0.708106,0.708124,9,71,
,,Silurian ,Llandovery,Aeronian,439.45,0.708112,0.708103,0.708121,9,70,
,,Silurian ,Llandovery,Aeronian,439.50,0.708108,0.708099,0.708117,9,69,
,,Silurian ,Llandovery,Aeronian,439.55,0.708105,0.708096,0.708114,9,68,
,,Silurian ,Llandovery,Aeronian,439.60,0.708101,0.708092,0.708111,9,68,
,,Silurian ,Llandovery,Aeronian,439.65,0.708098,0.708089,0.708107,9,67,
,,Silurian ,Llandovery,Aeronian,439.70,0.708095,0.708085,0.708104,9,67,
,,Silurian ,Llandovery,Aeronian,439.75,0.708091,0.708082,0.708101,9,66,
,,Silurian ,Llandovery,Aeronian,439.80,0.708088,0.708078,0.708098,10,66,
,,Silurian ,Llandovery,Aeronian,439.85,0.708085,0.708075,0.708095,10,66,
,,Silurian ,Llandovery,Aeronian,439.90,0.708082,0.708072,0.708091,10,65,
,,Silurian ,Llandovery,Aeronian,439.95,0.708078,0.708069,0.708088,10,65,
,,Silurian ,Llandovery,Aeronian,440.00,0.708075,0.708065,0.708085,10,65,
,,Silurian ,Llandovery,Aeronian,440.05,0.708072,0.708062,0.708082,10,65,
,,Silurian ,Llandovery,Aeronian,440.10,0.708069,0.708059,0.708078,10,66,
,,Silurian ,Llandovery,Aeronian,440.15,0.708065,0.708055,0.708075,10,66,
,,Silurian ,Llandovery,Aeronian,440.20,0.708062,0.708052,0.708072,10,66,
,,Silurian ,Llandovery,Aeronian,440.25,0.708059,0.708049,0.708068,10,67,
,,Silurian ,Llandovery,Aeronian,440.30,0.708055,0.708046,0.708065,10,67,
,,Silurian ,Llandovery,Aeronian,440.35,0.708052,0.708042,0.708062,10,68,
,,Silurian ,Llandovery,Aeronian,440.40,0.708049,0.708039,0.708058,10,69,
,,Silurian ,Llandovery,Aeronian,440.45,0.708045,0.708035,0.708055,10,69,
,,Silurian ,Llandovery,"Aeronian, base = 440.5",440.50,0.708042,0.708032,0.708052,10,70,
,,Silurian ,Llandovery,Rhuddanian,440.55,0.708038,0.708028,0.708048,10,71,
,,Silurian ,Llandovery,Rhuddanian,440.60,0.708034,0.708024,0.708044,10,72,
,,Silurian ,Llandovery,Rhuddanian,440.65,0.708031,0.708021,0.708041,10,73,
,,Silurian ,Llandovery,Rhuddanian,440.70,0.708027,0.708017,0.708037,10,75,
,,Silurian ,Llandovery,Rhuddanian,440.75,0.708023,0.708013,0.708034,10,76,
,,Silurian ,Llandovery,Rhuddanian,440.80,0.708019,0.708009,0.708030,10,77,
,,Silurian ,Llandovery,Rhuddanian,440.85,0.708016,0.708005,0.708026,10,79,
,,Silurian ,Llandovery,Rhuddanian,440.90,0.708012,0.708001,0.708022,10,81,
,,Silurian ,Llandovery,Rhuddanian,440.95,0.708007,0.707997,0.708018,10,82,
,,Silurian ,Llandovery,Rhuddanian,441.00,0.708003,0.707993,0.708014,10,84,
,,Silurian ,Llandovery,Rhuddanian,441.05,0.707999,0.707989,0.708010,10,86,
,,Silurian ,Llandovery,Rhuddanian,441.10,0.707995,0.707984,0.708006,11,88,
,,Silurian ,Llandovery,Rhuddanian,441.15,0.707990,0.707980,0.708001,11,89,
,,Silurian ,Llandovery,Rhuddanian,441.20,0.707986,0.707975,0.707996,10,89,
,,Silurian ,Llandovery,Rhuddanian,441.25,0.707981,0.707971,0.707991,10,88,
,,Silurian ,Llandovery,Rhuddanian,441.30,0.707976,0.707966,0.707987,10,87,
,,Silurian ,Llandovery,Rhuddanian,441.35,0.707971,0.707962,0.707982,10,85,
,,Silurian ,Llandovery,Rhuddanian,441.40,0.707967,0.707957,0.707978,11,82,
,,Silurian ,Llandovery,Rhuddanian,441.45,0.707964,0.707953,0.707975,11,79,
,,Silurian ,Llandovery,Rhuddanian,441.50,0.707960,0.707947,0.707970,12,76,
,,Silurian ,Llandovery,Rhuddanian,441.55,0.707956,0.707944,0.707967,11,72,
,,Silurian ,Llandovery,Rhuddanian,441.60,0.707953,0.707941,0.707964,11,68,
,,Silurian ,Llandovery,Rhuddanian,441.65,0.707950,0.707938,0.707961,11,66,
,,Silurian ,Llandovery,Rhuddanian,441.70,0.707947,0.707935,0.707958,11,63,
,,Silurian ,Llandovery,Rhuddanian,441.75,0.707944,0.707932,0.707955,11,60,
,,Silurian ,Llandovery,Rhuddanian,441.80,0.707941,0.707930,0.707953,11,58,
,,Silurian ,Llandovery,Rhuddanian,441.85,0.707938,0.707926,0.707949,11,56,
,,Silurian ,Llandovery,Rhuddanian,441.90,0.707935,0.707924,0.707947,11,54,
,,Silurian ,Llandovery,Rhuddanian,441.95,0.707933,0.707921,0.707944,11,52,
,,Silurian ,Llandovery,Rhuddanian,442.00,0.707930,0.707919,0.707942,12,50,
,,Silurian ,Llandovery,Rhuddanian,442.05,0.707928,0.707916,0.707939,11,48,
,,Silurian ,Llandovery,Rhuddanian,442.10,0.707926,0.707914,0.707937,12,46,
,,Silurian ,Llandovery,Rhuddanian,442.15,0.707923,0.707912,0.707935,12,44,
,,Silurian ,Llandovery,Rhuddanian,442.20,0.707921,0.707910,0.707933,12,42,
,,Silurian ,Llandovery,Rhuddanian,442.25,0.707919,0.707908,0.707931,12,40,
,,Silurian ,Llandovery,Rhuddanian,442.30,0.707917,0.707906,0.707929,12,38,
,,Silurian ,Llandovery,Rhuddanian,442.35,0.707916,0.707904,0.707927,12,36,
,,Silurian ,Llandovery,Rhuddanian,442.40,0.707914,0.707902,0.707926,12,35,
,,Silurian ,Llandovery,Rhuddanian,442.45,0.707912,0.707900,0.707924,12,33,
,,Silurian ,Llandovery,Rhuddanian,442.50,0.707911,0.707899,0.707922,12,31,
,,Silurian ,Llandovery,Rhuddanian,442.55,0.707909,0.707897,0.707921,12,29,
,,Silurian ,Llandovery,Rhuddanian,442.60,0.707908,0.707896,0.707920,12,27,
,,Silurian ,Llandovery,Rhuddanian,442.65,0.707907,0.707895,0.707919,12,25,
,,Silurian ,Llandovery,Rhuddanian,442.70,0.707905,0.707893,0.707918,12,24,
,,Silurian ,Llandovery,Rhuddanian,442.75,0.707904,0.707892,0.707917,12,23,
,,Silurian ,Llandovery,Rhuddanian,442.80,0.707904,0.707891,0.707916,12,21,
,,Silurian ,Llandovery,Rhuddanian,442.85,0.707902,0.707890,0.707914,12,20,
,,Silurian ,Llandovery,Rhuddanian,442.90,0.707901,0.707889,0.707913,12,18,
,,Silurian ,Llandovery,Rhuddanian,442.95,0.707900,0.707889,0.707912,12,17,
,,Silurian ,Llandovery,Rhuddanian,443.00,0.707900,0.707888,0.707911,11,15,
,,Silurian ,Llandovery,Rhuddanian,443.05,0.707899,0.707888,0.707910,11,14,
,,Silurian ,Llandovery,"Rhuddanian, base = 443.1",443.10,0.707898,0.707887,0.707910,11,12,
,,Ordovician,Late Ordovician,Hirnantian,443.15,0.707898,0.707887,0.707909,11,11,
,,Ordovician,Late Ordovician,Hirnantian,443.20,0.707898,0.707887,0.707909,11,9,
,,Ordovician,Late Ordovician,Hirnantian,443.25,0.707897,0.707886,0.707908,11,8,
,,Ordovician,Late Ordovician,Hirnantian,443.30,0.707897,0.707886,0.707908,11,7,
,,Ordovician,Late Ordovician,Hirnantian,443.35,0.707897,0.707886,0.707908,11,7,
,,Ordovician,Late Ordovician,Hirnantian,443.40,0.707896,0.707886,0.707907,11,6,
,,Ordovician,Late Ordovician,Hirnantian,443.45,0.707896,0.707886,0.707907,11,6,
,,Ordovician,Late Ordovician,Hirnantian,443.50,0.707896,0.707885,0.707907,11,5,
,,Ordovician,Late Ordovician,Hirnantian,443.55,0.707896,0.707885,0.707907,11,5,
,,Ordovician,Late Ordovician,Hirnantian,443.60,0.707895,0.707885,0.707907,11,5,
,,Ordovician,Late Ordovician,Hirnantian,443.65,0.707895,0.707884,0.707907,11,5,
,,Ordovician,Late Ordovician,Hirnantian,443.70,0.707895,0.707884,0.707906,11,4,
,,Ordovician,Late Ordovician,Hirnantian,443.75,0.707895,0.707884,0.707906,11,4,
,,Ordovician,Late Ordovician,Hirnantian,443.80,0.707894,0.707883,0.707906,12,4,
,,Ordovician,Late Ordovician,Hirnantian,443.85,0.707894,0.707883,0.707906,12,4,
,,Ordovician,Late Ordovician,Hirnantian,443.90,0.707894,0.707883,0.707906,12,4,
,,Ordovician,Late Ordovician,Hirnantian,443.95,0.707894,0.707883,0.707906,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.00,0.707894,0.707882,0.707905,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.05,0.707894,0.707882,0.707905,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.10,0.707893,0.707882,0.707905,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.15,0.707893,0.707882,0.707905,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.20,0.707893,0.707881,0.707905,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.25,0.707893,0.707881,0.707905,12,3,
,,Ordovician,Late Ordovician,Hirnantian,444.30,0.707893,0.707881,0.707905,12,2,
,,Ordovician,Late Ordovician,Hirnantian,444.35,0.707893,0.707880,0.707905,12,2,
,,Ordovician,Late Ordovician,Hirnantian,444.40,0.707893,0.707880,0.707905,12,2,
,,Ordovician,Late Ordovician,Hirnantian,444.45,0.707893,0.707880,0.707905,12,2,
,,Ordovician,Late Ordovician,Hirnantian,444.50,0.707892,0.707880,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.55,0.707892,0.707880,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.60,0.707892,0.707880,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.65,0.707892,0.707879,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.70,0.707892,0.707879,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.75,0.707892,0.707879,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.80,0.707892,0.707879,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.85,0.707892,0.707878,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.90,0.707892,0.707878,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,444.95,0.707892,0.707878,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,445.00,0.707891,0.707878,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,445.05,0.707891,0.707878,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,445.10,0.707891,0.707878,0.707905,13,2,
,,Ordovician,Late Ordovician,Hirnantian,445.15,0.707891,0.707878,0.707905,13,3,
,,Ordovician,Late Ordovician,"Hirnantian, base = 445.2",445.20,0.707891,0.707878,0.707904,13,3,
,,Ordovician,Late Ordovician,Katian,445.25,0.707891,0.707877,0.707905,14,3,
,,Ordovician,Late Ordovician,Katian,445.30,0.707891,0.707877,0.707905,14,4,
,,Ordovician,Late Ordovician,Katian,445.35,0.707890,0.707876,0.707904,14,4,
,,Ordovician,Late Ordovician,Katian,445.40,0.707890,0.707876,0.707904,14,4,
,,Ordovician,Late Ordovician,Katian,445.45,0.707890,0.707876,0.707904,14,5,
,,Ordovician,Late Ordovician,Katian,445.50,0.707890,0.707875,0.707904,15,5,
,,Ordovician,Late Ordovician,Katian,445.55,0.707889,0.707875,0.707904,15,6,
,,Ordovician,Late Ordovician,Katian,445.60,0.707889,0.707874,0.707904,15,6,
,,Ordovician,Late Ordovician,Katian,445.65,0.707889,0.707874,0.707904,15,7,
,,Ordovician,Late Ordovician,Katian,445.70,0.707889,0.707873,0.707904,15,7,
,,Ordovician,Late Ordovician,Katian,445.75,0.707888,0.707873,0.707904,15,8,
,,Ordovician,Late Ordovician,Katian,445.80,0.707888,0.707872,0.707903,16,8,
